index,name,category,category_group,address,city,neighborhood,latitude,longitude,has_coordinates,plus_code,phone,has_phone,website,has_website,needs_website,rating,review_count,engagement_level,num_photos,has_photos,num_review_photos,total_images,num_reviews_with_text,reviews_with_photos,price_level,has_opening_hours,days_with_hours,has_accessibility,accessibility,has_amenities,amenities,has_payments,payments,has_parking,parking,has_service_options,service_options,has_highlights,highlights,data_completeness,image_score,review_score,rating_score,overall_quality,is_good_candidate,is_premium_candidate,maps_url,place_id,scraped_at
1068,Taller FR,Taller mecánico,Automotive,"MFXJ+Q84, Libertad, Luque 110941",Luque,Luque,-25.2331588,-57.5327801,True,,"
0972 891660",True,,False,True,4.4,28,Low,1,True,0,1,3,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,2,6.37,False,False,,,2026-01-31T07:34:52.217104
1069,Taller Electricidad Del Automovil-Adriano Ramirez,Taller de reparaciones eléctricas,Automotive,"PF6W+W82, Gral. Díaz, Luque 110945",Luque,Luque,-25.2331588,-57.5327801,True,,"
0982 157780",True,,False,True,4.7,144,High,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T07:35:16.934005
1070,Taller Andres Luque,Taller de reparación de automóviles,Automotive,"PF9Q+J7M, Luque 110946",Luque,Luque,-25.2331588,-57.5327801,True,,"
0981 268659",True,,False,True,4.6,11,Low,4,True,0,4,1,0,0,False,0,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,2,1,3,6.4,False,False,,,2026-01-31T07:35:38.909609
1071,Taller 360,Taller de reparación de automóviles,Automotive,"PF8W+6JM, General E. Díaz, Luque 110947",Luque,Luque,-25.2331588,-57.5327801,True,,"
0972 418718",True,,False,True,4.8,49,Medium,2,True,0,2,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Taller mecánico,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,True,False,,,2026-01-31T07:36:05.036893
1072,Mecánica automotriz MD,Taller mecánico,Automotive,"Augusto ruiz Luque, 2060",Luque,Luque,-25.2331588,-57.5327801,True,PG87+F5 Luque,"
0981 295534",True,,False,True,4.9,36,Medium,3,True,0,3,3,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T07:36:30.132252
1073,Taller Martinez,Taller mecánico,Automotive,"Km20 barrio San Miguel, Luque 110910",Luque,Luque,-25.2331588,-57.5327801,True,PGPW+X2 Luque,"
0974 133135",True,,False,True,5.0,5,Low,1,True,0,1,1,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:36:57.767051
1074,Taller mecánico Dima,Taller de reparación de automóviles,Automotive,"Unnamed Road, Luque",Luque,Luque,-25.2331588,-57.5327801,True,PF3M+WJ Luque,"
0984 651956",True,,False,True,4.6,16,Low,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:37:22.348343
1075,Taller Mecanico Power Chip,Taller mecánico,Automotive,"Fulgencio Yegros, Luque 110921",Luque,Luque,-25.2331588,-57.5327801,True,PGP5+5X Luque,"
0961 609007",True,,False,True,4.3,24,Low,0,False,0,0,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitarios unisex,True,Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,2,3.92,False,False,,,2026-01-31T07:37:46.878227
1076,Taller Silveira,Taller mecánico,Automotive,"PGQ4+R49, Comandante Cabaña, Luque 110918",Luque,Luque,-25.2331588,-57.5327801,True,,"
0984 421436",True,,False,True,4.8,12,Low,0,False,0,0,1,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,65,0,1,3,3.95,False,False,,,2026-01-31T07:38:12.801503
1077,Taller mecánico Cañete,Taller de reparación de automóviles,Automotive,"PFXQ+466, Palo Santo, Luque 110917",Luque,Luque,-25.2331588,-57.5327801,True,,,False,,False,True,4.4,43,Medium,0,False,0,0,0,0,0,True,7,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,40,0,0,2,1.87,False,False,,,2026-01-31T07:39:00.303201
1078,Taller Automotriz David,Taller mecánico,Automotive,"PF6H+R97, Luque 110939",Luque,Luque,-25.2331588,-57.5327801,True,,"
0981 582848",True,,False,True,4.2,13,Low,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,2,6.37,False,False,,,2026-01-31T07:39:24.521599
1079,AUTOMEC,Taller mecánico,Automotive,"Paso Bogarin CASI, Luque 110920",Luque,Luque,-25.2331588,-57.5327801,True,PGW6+9P Luque,"
0982 121921",True,,False,True,4.5,24,Low,2,True,0,2,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T07:39:48.776016
1080,Mecánica Muñoz,Taller de reparación de automóviles,Automotive,"MGP5+CH8, Luque 110951",Luque,Luque,-25.2331588,-57.5327801,True,,"
0984 155005",True,,False,True,4.8,24,Low,2,True,0,2,3,0,0,False,0,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,2,3,6.4,False,False,,,2026-01-31T07:40:15.078147
1081,Taller mecánico JC service,Taller mecánico,Automotive,"c/ Azalea, Mirasoles, Luque 110941",Luque,Luque,-25.2331588,-57.5327801,True,MFXJ+F6 Luque,"
0981 634213",True,,False,True,5.0,11,Low,0,False,0,0,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-31T07:40:39.859532
1082,Taller Gamarra,Taller mecánico,Automotive,"Ntra. Sra. del Pilar, Luque 110946",Luque,Luque,-25.2331588,-57.5327801,True,PF7Q+VW Luque,"
0992 950899",True,,False,True,4.6,17,Low,1,True,0,1,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T07:41:01.513532
1083,Taller CTR Service,Taller mecánico,Automotive,"Hipólito Unanue, Luque 110935",Luque,Luque,-25.2331588,-57.5327801,True,PFFR+R2 Luque,"
0984 201203",True,,False,True,4.6,63,Medium,1,True,0,1,1,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:41:28.874927
1084,"Taller Mecánico ""Ismael Alvarenga""",Taller de revisión de automóviles,Automotive,"PF7X+5RC, Luque 110947",Luque,Luque,-25.2331588,-57.5327801,True,,"
0971 150004",True,,False,True,4.8,13,Low,0,False,0,0,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-31T07:41:55.378383
1085,All Motors,Taller de reparación de vehículos todoterreno,Automotive,"Gral. Elizardo Aquino, Luque 110937",Luque,Luque,-25.2331588,-57.5327801,True,PFCG+57 Luque,"
0972 938576",True,,False,True,4.9,14,Low,1,True,0,1,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Espacio accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Taller mecánico,True,Solo dinero en efectivo,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:42:18.253487
1086,Taller Saldivar,Taller de reparación de automóviles,Automotive,"Eugenio A. Garay, Luque 2060",Luque,Luque,-25.2331588,-57.5327801,True,MFWW+CG Luque,"
0981 287573",True,,False,True,4.8,45,Medium,4,True,0,4,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Taller mecánico,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T07:42:41.904567
1087,Taller SAMASA,Taller mecánico,Automotive,"Sucre casi, Luque 2060",Luque,Luque,-25.2331588,-57.5327801,True,PFJW+HW Luque,"
0971 337941",True,,False,True,4.9,13,Low,1,True,0,1,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,True,Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:43:07.131663
1088,Taller AV,Taller mecánico,Automotive,Luque 110935,Luque,Luque,-25.2331588,-57.5327801,True,PFGR+4F Luque,"
0986 473560",True,,False,True,4.6,21,Low,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:43:32.249619
1089,Sinai ELECTRONICA,Taller mecánico,Automotive,"PF6W+W82, Gral. Díaz, Luque 110945",Luque,Luque,-25.2331588,-57.5327801,True,,"
0982 157780",True,,False,True,4.7,30,Medium,1,True,0,1,1,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,1,3,5.4,False,False,,,2026-01-31T07:43:56.682936
1090,MB Servicio Técnico Automotriz,Taller de reparación de automóviles,Automotive,"Manuela R Zavala, Luque 0000",Luque,Luque,-25.2331588,-57.5327801,True,PF4H+MH Luque,"
0981 739361",True,,False,True,4.9,30,Medium,1,True,0,1,3,0,0,True,7,False,,True,Sanitario; Sanitarios unisex; Taller mecánico,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T07:44:22.980435
1091,Taller Mecánico Sapo car,Taller de reparación de automóviles,Automotive,"PGR4+69G, Alberdi, Luque 110918",Luque,Luque,-25.2331588,-57.5327801,True,,"
0994 132810",True,,False,True,4.8,13,Low,1,True,0,1,0,0,0,True,7,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T07:44:47.119244
1092,Baumann Car Service,Taller mecánico,Automotive,"Av. Las Residentas 365, Luque 110929",Luque,Luque,-25.2331588,-57.5327801,True,PGG9+6H Luque,"
0985 101961",True,,False,True,4.5,70,Medium,2,True,0,2,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T07:45:12.147203
1093,Automecanica F.A,Taller mecánico,Automotive,"PGG9+M75, Luque 110929",Luque,Luque,-25.2331588,-57.5327801,True,,"
0982 840101",True,,False,True,4.7,22,Low,1,True,0,1,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T07:45:35.580670
1094,Mecánica Albert,Taller de reparación de automóviles,Automotive,"Sol Naciente casi, Luque 110927",Luque,Luque,-25.2331588,-57.5327801,True,PG59+66 Luque,"
0981 144156",True,,False,True,4.8,40,Medium,2,True,0,2,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Taller mecánico,True,Pagos móviles mediante NFC; Tarjetas de débito,True,Estacionamiento en el lugar,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,True,False,,,2026-01-31T07:45:59.572246
1095,DC Taller Mecanico,Taller de reparación de automóviles,Automotive,"Juan de Mena y, Luque 110935",Luque,Luque,-25.2331588,-57.5327801,True,PFGP+C3 Luque,"
0992 881755",True,,False,True,5.0,9,Low,1,True,0,1,1,0,0,True,7,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:46:19.714516
1096,ENBEM Taller De Autos,Taller mecánico,Automotive,"PGJ7+4FG, Av. Humaita, Luque 110930",Luque,Luque,-25.2331588,-57.5327801,True,,"
(021) 643 146",True,,False,True,4.4,18,Low,1,True,0,1,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,2,5.37,False,False,,,2026-01-31T07:46:45.485075
1097,"ELECTROMECANICA ""G"".",Taller mecánico,Automotive,"Tuyuti 1344, Luque 110918",Luque,Luque,-25.2331588,-57.5327801,True,PGP3+F5 Luque,"
0985 124651",True,,False,True,4.8,25,Low,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T07:47:10.975540
1098,Automecánica Tayra,Taller mecánico,Automotive,"PGH2+6VW, Luis Alberto de Herrera, Luque 110932",Luque,Luque,-25.2331588,-57.5327801,True,,"
0961 356169",True,,False,True,4.9,7,Low,1,True,0,1,1,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,80,1,1,3,5.4,False,False,,,2026-01-31T07:47:36.745399
1099,CDR Carlos Davalos Racing,Taller mecánico,Automotive,"Tte. Herrero Bueno, Luque 2060",Luque,Luque,-25.2331588,-57.5327801,True,PGR5+QM Luque,"
0992 449892",True,,False,True,5.0,3,Very Low,1,True,0,1,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,3,4.1,False,False,,,2026-01-31T07:48:07.845687
1100,Taller Mecánico J.S,Taller de reparación de automóviles,Automotive,"PGM8+X37, Luque 110920",Luque,Luque,-25.2331588,-57.5327801,True,,"
0981 568522",True,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,True,7,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T07:48:28.938721
1101,Refricar,Taller mecánico,Automotive,"Andrés Barbero y, Fernando de la Mora 110321",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC6Q+H2 Fernando de la Mora,"
0981 176875",True,,False,True,4.8,59,Medium,2,True,0,2,1,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,True,False,,,2026-01-31T07:51:16.466493
1102,Byc Automecanica,Taller mecánico,Automotive,"MC6G+RRP, Fernando de la Mora 110328",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 154717",True,,False,True,3.0,1,Very Low,1,True,0,1,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,70,1,0,0,3.1,False,False,,,2026-01-31T07:52:41.394406
1103,Derlis Car,Taller mecánico,Automotive,"MC7H+RPQ, Cerro Cora, Fernando de la Mora 110327",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 122918",True,,False,True,4.6,68,Medium,4,True,0,4,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T07:53:51.411348
1104,RTR Automotores,Taller mecánico,Automotive,"MC8J+4PH, Andrés Barbero, Fernando de la Mora 110326",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 756078",True,,False,True,4.2,5,Low,0,False,0,0,0,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,0,0,2,2.02,False,False,,,2026-01-31T07:54:14.926585
1105,Taller Ale electricidad del automóvil,Taller mecánico,Automotive,"Emiliano R. Fernandez 1969c, Fernando de la Mora 110316",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC4X+X3 Fernando de la Mora,,False,,False,True,4.6,54,Medium,2,True,0,2,2,0,0,False,0,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,65,1,1,3,4.95,False,False,,,2026-01-31T07:54:40.720848
1106,Taller electrónico MG,Taller mecánico,Automotive,"MC7J+FGJ, Soldado Ovelar, Fernando de la Mora 110324",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 746429",True,,False,True,5.0,1,Very Low,0,False,0,0,1,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,65,0,1,3,3.95,False,False,,,2026-01-31T07:55:02.071828
1107,Mecánica Torres,Taller de reparación de automóviles,Automotive,"J.D. Decoud,Fernando De La Mora, Fernando de la Mora 2300",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC6W+2G Fernando de la Mora,"
0981 928840",True,,False,True,4.7,57,Medium,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:55:49.844487
1108,Servicios Mecánico y equipamientos Pasillo Tuning,Taller mecánico,Automotive,"MC6V+2V2, Fernando de la Mora 110321",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0983 458202",True,,False,True,4.8,44,Medium,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de débito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:56:43.090324
1109,Taller Yoshio,Taller mecánico,Automotive,"827, Corrales, Fernando de la Mora",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC8W+3V Fernando de la Mora,"
0981 221712",True,,False,True,4.9,117,High,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T07:58:15.937020
1110,Taller M&S - Repuestos,Taller mecánico,Automotive,"Ytororo 789, Fernando de la Mora 110314",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MF72+R4 Fernando de la Mora,"
0981 573014",True,,False,True,4.8,102,High,3,True,0,3,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,False,,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T07:59:21.223929
1111,Taller Benegas,Taller de reparación de automóviles,Automotive,Fernando de la Mora 110326,Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC9M+R4 Fernando de la Mora,"
0984 919269",True,,False,True,4.5,39,Medium,0,False,0,0,2,0,0,True,7,False,,True,Sanitario; Taller mecánico,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,0,1,3,4.25,False,False,,,2026-01-31T08:00:11.195130
1112,Inyec-Service,Taller mecánico,Automotive,"Av. Zavalas Cué, Fernando de la Mora 110323",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC8Q+9X Fernando de la Mora,"
0976 153890",True,,False,True,4.5,31,Medium,4,True,0,4,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,2,3,7.7,True,False,,,2026-01-31T08:01:17.706815
1113,MECÁNICO Urgencias 24 HS,Taller mecánico,Automotive,"MC59+X4P, Fortín Toledo, Fernando de la Mora 110329",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 716774",True,,False,True,5.0,3,Very Low,0,False,0,0,0,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T08:01:42.618983
1114,FV Service Mecánica General,Taller mecánico,Automotive,"MC9G+HRR, De la Victoria, Fernando de la Mora 110327",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 115064",True,,False,True,4.9,34,Medium,1,True,0,1,3,0,0,True,7,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T08:02:05.770173
1115,Taller Troyano,Taller mecánico,Automotive,"MC7F+CP7, Tte. Rojas Silva, Fernando de la Mora 110328",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,,False,,False,True,4.5,4,Very Low,1,True,0,1,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,1,0,3,3.35,False,False,,,2026-01-31T08:02:28.846650
1116,Taller Aquino,Taller mecánico,Automotive,"Sargento Candia, Fernando de la Mora 110308",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MCFV+MF Fernando de la Mora,"
0991 217419",True,,False,True,4.6,30,Medium,1,True,0,1,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T08:02:50.025304
1117,TALLER MZ,Taller mecánico,Automotive,"MCGV+39J, Fernando de la Mora 110308",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 323710",True,,False,True,5.0,1,Very Low,0,False,0,0,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,0,0,3,2.35,False,False,,,2026-01-31T08:03:10.276556
1118,Taller San FERNANDO,Taller mecánico,Automotive,"JCWX+246, 1 De Mayo, Fernando de la Mora 110317",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,"
0981 904172",True,,False,True,4.8,14,Low,0,False,0,0,0,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,55,0,0,3,2.65,False,False,,,2026-01-31T08:03:35.625118
1119,Taller Per Car,Taller mecánico,Automotive,"MCCR+4VX, 16 de Julio, Fernando de la Mora 110322",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,,,False,,False,True,4.0,9,Low,1,True,0,1,0,0,0,False,0,False,,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,45,1,0,2,3.02,False,False,,,2026-01-31T08:04:44.478908
1120,Taller de Moto Ozuna,Taller de reparación de motos,Automotive,"11 de Setiembre y, Fernando de la Mora 110324",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC7M+VX Fernando de la Mora,"
0985 154511",True,,False,True,5.0,42,Medium,1,True,0,1,3,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,True,Sanitario; Sanitarios unisex; Taller mecánico,True,Pagos móviles mediante NFC,True,Estacionamiento en el lugar,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,2,3,6.7,False,False,,,2026-01-31T08:05:08.941162
1121,VP Automecanica,Taller mecánico,Automotive,"Patricio Colman c/ Eligio Ayala, Fernando de la Mora zona Sur 1416",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC5V+MR Fernando de la Mora,,False,,False,True,4.8,12,Low,1,True,0,1,1,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitarios unisex,True,Pagos móviles mediante NFC; Tarjetas de crédito; Tarjetas de débito; Tarjetas de crédito,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,75,1,1,3,5.25,False,False,,,2026-01-31T08:06:01.127705
1122,Taller RH,Taller mecánico,Automotive,"Avenida Ycua Mandiyu c/ Pirizal Fernando de la Mora, zona norte",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MFFC+76 Fernando de la Mora,"
0981 946373",True,,False,True,5.0,2,Very Low,1,True,0,1,1,0,0,True,7,True,Espacio accesible para personas en silla de ruedas; Sanitarios accesibles para personas en silla de ruedas,True,Sanitarios unisex,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,1,1,3,5.7,False,False,,,2026-01-31T08:06:25.048655
1123,TALLER JL,Taller mecánico,Automotive,"Cap. Figari 2231, Fernando de la Mora 110328",Fernando de la Mora,Fernando de la Mora,-25.3328549,-57.5895133,True,MC6F+XP Fernando de la Mora,"
0981 645064",True,,False,True,4.6,28,Low,3,True,0,3,2,0,0,True,7,True,wheelchair_accessible; Entrada accesible para personas en silla de ruedas; Estacionamiento accesible para personas en silla de ruedas,False,,False,,False,,True,dine_in; takeout; delivery; curbside_pickup,False,,90,2,1,3,6.7,True,False,,,2026-01-31T08:06:48.795540
